# VOC splits for CRI -- created by mkCRIr5WatsonM0emissplitMCM.py
# Speciation based on an MCM emission split file: MCM_v3.3.emissplit.defaults.voc
# and using CRIv2R5Watson_Matrix.4MCM_onlyMCM for transforming emissions of MCM compounds to CRI "species".
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
: MASS_ASSUMED 0
 99, 99,  NC4H10,    OXYL,    C2H4,    C3H6,    HCHO,     MEK,    C3H8, NPROPOL, TOLUENE,   CH3OH, C2H5CHO,    C2H6,TBUT2ENE,  CH3CHO,  C2H5OH,    C2H2,CH3COCH3, IPROPOL,   HCOOH, CH3CO2H, BENZENE,    C5H8, APINENE, BPINENE,   GLYOX,  MGLYOX,  UNREAC,#HEADERS
#DATA
  0,  1,  10.401,    6.62,   2.415,   2.84,   55.892,     0.0,   4.461,     0.0,   1.017,     0.0,     0.0,  12.211,   1.224,   0.033,     0.0,   0.393,   0.622,     0.0,     0.0,     0.0,   1.869,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0
  0,  2,  33.809,   2.316,    8.52,   3.972,   5.822,     0.0,   7.557,     0.0,   5.799,   0.026,   0.215,  13.056,   4.934,     0.0,   4.052,   0.066,   0.092,     0.0,     0.0,     0.0,   9.763,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0
  0,  3,  31.056,    2.02,   9.115,   1.173,  24.323,   0.093,   4.833,     0.0,   2.611,   0.565,     0.0,    3.76,    0.91,   0.059,   3.058,   1.275,   1.264,     0.0,     0.0,     0.0,  13.833,     0.0,     0.0,     0.0,     0.0,     0.0,    0.05
  0,  4,  28.483,   8.953,   5.606,   2.012,   0.797,   0.249,   1.541,     0.0,   2.451,   2.303,   0.586,   1.146,   1.661,   0.427,  32.489,    0.39,   1.418,     0.0,   3.068,   1.015,   0.973,     0.0,   0.077,   0.051,     0.0,     0.0,   4.302
  0,  5,  67.028,   0.089,   0.018,   0.011,   0.078,     0.0,  13.278,     0.0,   0.098,     0.0,     0.0,   17.92,   1.051,     0.0,     0.0,   0.014,     0.0,     0.0,     0.0,     0.0,   0.321,   0.008,     0.0,     0.0,     0.0,     0.0,   0.086
  0,  6,  25.014,  13.791,     0.0,     0.0,   0.012,   5.327,   7.281,     0.0,    3.74,    9.36,     0.0,     0.0,   0.702,     0.0,  19.688,     0.0,   4.666,     0.0,   0.005,   6.183,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,   4.231
  0,  7,  36.206,  25.002,   6.926,   3.429,   2.751,   0.104,   0.586,     0.0,    8.73,     0.0,   0.647,   1.465,   6.572,   1.349,     0.0,   3.914,   0.325,     0.0,     0.0,     0.0,    1.99,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0
  0,  8,  21.593,  24.661,  11.582,    4.31,   5.437,   0.053,   1.089,     0.0,    9.03,     0.0,   1.671,   1.667,   6.351,   2.594,     0.0,   5.284,   0.356,     0.0,     0.0,     0.0,   4.321,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0
  0,  9,   9.517,   2.861,   5.412,   0.311,  16.598,    0.09,  25.256,     0.0,   0.983,    0.54,     0.0,  26.576,   0.676,     0.0,   2.911,     0.0,   0.007,     0.0,     0.0,   2.088,   4.275,     0.0,     0.0,     0.0,     0.0,     0.0,   1.901
  0, 10,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,   100.0
  0, 11,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
