# VOC splits for CB6 -- created by mkCB06emisMCM.py
# Speciation based on an MCM emission split, which was "based on NAEI2000 and created 10Nov"
# NOTE THAT we use the emep name APINENE insterad of CB6's TERP. It just simplifies scripting
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
: MASS_ASSUMED 0
 99, 99,     PAR,     OLE,     TOL,     XYL,    FORM,    ALD2,     ETH,    C5H8,    MEOH,    ETOH,     CH4,    ETHA,    IOLE,    ALDX,    APINENE,     KET,    PRPA,    BENZ,    ACET,    ETHY,     GLY,    MGLY,    FACD,    AACD,  UNREAC,#HEADERS
#DATA
  0,  1,10.11636,1.905297, 1.92642,4.838204,22.33725,0.013292,   2.415,     0.0,     0.0,     0.0,     0.0,  12.211,0.215013,0.004327,     0.0,     0.0,   4.461,   1.869,   0.622,   0.393,     0.0,     0.0,     0.0,     0.0,36.67084
  0,  2,31.14437,2.902197,5.677012, 1.59352,2.464073,0.104021,    8.52,     0.0,     0.0,   3.837,     0.0,  13.056,1.660696,0.088843,     0.0,     0.0,   7.557,   9.763,   0.092,   0.066,     0.0,     0.0,     0.0,     0.0,11.47326
  0,  3,26.54994,1.076633,2.945412,1.180899,9.719694,0.032145,9.116067,     0.0,   0.565,   3.058,     0.0,    3.76,0.012148,     0.0,     0.0,0.015476,   4.828,  13.833,   1.264,   1.275,     0.0,     0.0,     0.0,     0.0,20.76658
  0,  4,25.30308,1.490682,3.845143,5.894258,0.144504,0.237093,5.772093,     0.0,    1.22,  31.877,     0.0,   1.146,0.373568,0.202718,   0.128,0.032445,   0.761,   0.973,   1.418,    0.39,     0.0,     0.0,   0.019,   0.284,18.48642
  0,  5,55.37898,0.117641,0.098045,0.070317,0.063633,0.027716,   0.018,   0.008,     0.0,     0.0,     0.0,   17.92,0.375771,     0.0,     0.0,     0.0,  13.278,   0.321,     0.0,   0.014,     0.0,     0.0,     0.0,     0.0, 12.3089
  0,  6,31.53785,0.626073,5.339281,9.235535,0.004795,     0.0,1.348595,     0.0,   6.324,   11.48,     0.0,     0.0,     0.0, 0.25779,     0.0,   0.842,   0.964,     0.0,   4.666,     0.0,     0.0,     0.0,   0.005,   0.015,27.35408
  0,  7,34.47154,3.886224,10.57115,16.60359,1.686362,0.651078,   6.926,     0.0,     0.0,     0.0,     0.0,   1.465,0.860586,0.275569,     0.0,0.017307,   0.586,    1.99,   0.325,   3.914,     0.0,     0.0,     0.0,     0.0,15.76659
  0,  8,21.19822,4.528459,10.36807,16.05907,2.854345,1.291515,  11.582,     0.0,     0.0,     0.0,     0.0,   1.667,0.344637,0.648763,     0.0, 0.00882,   1.089,   4.321,   0.356,   5.284,     0.0,     0.0,     0.0,     0.0, 18.3981
  0,  9,9.549326, 0.24142, 1.99083,1.199837,6.638556,     0.0,5.488215,     0.0,   0.441,   1.701,     0.0,  26.576,0.332792,     0.0,     0.0,0.014733,  24.899,   4.275,   0.007,     0.0,     0.0,     0.0,     0.0,     0.0,16.64729
  0, 10,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,   100.0
  0, 11,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0
